大数据专员3500+提成+奖金+旅游,湖北众享汇信息传媒有限公司,武汉-洪山区,4.5-6千/月,07-22,"['武汉-洪山区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['计算机软件,互联网/电子商务']","['1、线上解答客户问题，维护客户关系，熟悉及挖掘客户需求，并对客户进行系统的线上指导。', '2、抗压能力强，“爱说话，敢说话，会说话”，情商高，肯努力。', '3、建立、管理客户档案和信息数据库；', '4、及时反馈和协助处理异常状况，定期回访客户，并将回访的情况汇报上级；', '5、及时处理领导安排的其他事宜。', '1、大专及以上学历，形象气质佳、相关专业应届毕业生优先；', '2、做事细心，有耐心，具备较强的抗压能力和服务意识；', '3、形象气质佳，普通话标准，声音甜美，有较好的应变能力和语言表达能力；', '4、具有一定的问题处理及文字组织能力，较强的责任心和良好团队意识；', '5、有一定进取心，应变能力和学习能力强，可快速掌握专业知识，及时开展工作。']"
数据采集专员（双休+五险一金）,深圳市创思信息技术有限公司,深圳-南山区,6-8千/月,07-22,"['深圳-南山区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招4人\xa0\xa0', '\xa0\xa007-22发布']",['外资（非欧美）'],['50-150人'],"['计算机软件,电子技术/半导体/集成电路']","['岗位要求：', '1、 年龄20-28周岁，大专及以上学历，电脑操作熟练。经验不限，应聘上岗后有同事带。', '2、 对数据保密性强，诚实细心，责任心强，有团队意识，能承受一定工作压力。', '3、 有志于互联网行业，有极大兴趣和热情，熟练基本电脑软件操作。', '4、有良好的沟通能力、需求理解能力，较强的学习能力和团队合作精神。', '薪酬福利：']"
数据分析专员 (MJ000639),食亨（上海）科技服务有限公司,上海-虹口区,6-8千/月,07-22,"['上海-虹口区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['500-1000人'],['互联网/电子商务'],"['数据专员', '岗位职责:1.根据业务导向数据需求，准确提供各种数据报表', '2.日报，周报，月报等数据报表及模版制作，不断优化相关报表设计，提高工作效率', '3.协调各部门资源完成项目需求', '任职资格:1.统计学，数学，社会学等相关专业大学本科及以上学历，21年毕业可以全职实习的亦可', '2.1-3年数据分析经验，有电商行业分析经验者佳', '3.拥有良好的沟通协调能力，对内对外做好上传下达', '4.熟练使用SQL，excel等分析工具']"
月薪17K数据分析师（SAP BW经验）,蓝熙集团,广州-天河区,1.5-2万/月,07-22,"['广州-天河区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['500-1000人'],['电子技术/半导体/集成电路'],"['    ', '    ', '    ', '    ', '    ', '    ', '    ', '    ', '    ', '    ', '    ', '    ']"
金融数据采集+年终奖,深圳康创源科技有限公司,深圳-福田区,0.8-1万/月,07-22,"['深圳-福田区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招4人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],['计算机软件'],"['任职要求：', '1、全日制本科及以上学历，工作经验不限；', '2、理工科背景优先，金融学、经济学、金融工程、数理统计、计算机科学技术（金融方向）等相关专业；', '3、认真、仔细、耐心，能够按时完成指定分配的任务；', '4、要求具有产品思维，逻辑清晰，一定程度上能够参与项目规划及带领团队完成工作；', '5、善于沟通交流，具有团队合作精神，具有较强的学习能力。', '福利：', '1、薪酬构成：底薪+全勤奖+交通补贴；年终奖+绩效奖金；', '2、多重福利：朝九晚六，周末双休+五险一金+良好的晋升空间+年休&公休+节假日福利；', '3、公司近地铁，办公环境优美，绿化好，提供免费健身房福利；', '4、办公设备齐全，入职可配置专属Mac笔记本or大屏台式电脑，舒适座椅冰箱微波炉咖啡机一应俱全。']"
数据分析师,中采智联信息科技（北京）有限责任公司,北京,0.8-1.5万/月,07-22,"['北京\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['少于50人'],"['专业服务(咨询、人力资源、财会),金融/投资/证券']","['统计师（数据分析师）', '任职要求：', '1. 学习能力、理解能力强，口才好；', '2. 正规院校统计、金融专业本科以上学历、30岁以上；', '3. 数据处理分析能力强，EXCEL、spss等应用软件极其熟练；', '4. 能制作完整的数据分析报告；', '5. 敬业、富创新及团队精神。']"
数据发展商务（Q0722）,上海合合信息科技股份有限公司,上海-静安区,1-2万/月,07-22,"['上海-静安区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['500-1000人'],"['计算机软件,互联网/电子商务']","['工作职责:', '1、配合平台业务需求，拓展各类数据源，引进数据合作伙伴和数据供应商，丰富平台数据资源；', '2、协助拓展多样化的行业协会合作及渠道合作，支持品牌曝光及营收目标；', '3、完成商务谈判和商务对接工作，推进项目落地，对整个商务合作的过程和结果负责；', '4、保持对行业信息敏感度，定期搜集了解行业信息、竞品动态等并及时反馈； ', '任职资格:', '1、\t本科以上学历，有1年以上互联网大数据或金融行业工作经验，商务合作或产品相关工作经验者优先； ', '2、\t具备良好的沟通协调能力，具备项目管理能力； ', '3、\t工作主动性强，思维敏捷，具备一定洞察力，善于发现问题解决问题']"
数据分析师,广州科曼达数据科技有限公司,广州-天河区,6-8千/月,07-22,"['广州-天河区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0中专\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],[''],['计算机软件'],"['1、学习理财技能，分析行情，做出每日交易计划.', '2、负责为客户提供外汇理财咨询、建议服务，制定相应的投资组合和策略', '3、把握市场机会，及时交易,确保账户达到稳定盈利，尽可能的达到利润***化。', '【培养方式】', '1、对于没有交易经验的学员，却对金融衍生品操作职位有兴趣者，公司愿意提供免费的培训。', '2、公司注重培养人才，管理层都是从内部员工晋升，准备开设分公司，管理层晋升机会多。', '3、人性化的管理模式，公平的竞争晋升机会，广阔的职业发展空间，业绩及综合管理能力达到公司考核标准，既可晋升组建团队，同时也可以跨部门横向晋升；（如果您有能力，适合公司发展，公司会提供适合您的平台）', '【福利待遇】', '1.公司会有不定时下午茶~水果，饮品，蛋糕~', '2.公司不定时组织部门活动，聚餐等', '3.每年免费的组织国内外热门景点旅游', '【上班时间】', '1.周一至周五 上午', '，下午', '（不加班！）', '2.周末双休、国家法定假期休假。', '3.带薪年假、婚假、产假、陪产假等；', '【任职资格】', '1在这里我们不看学历，但你要有一颗好学上进的心！', '2.在这里我们不看经验，但你要有对金融浓厚的兴趣，并立志在金融行业发展！', '3.在这里我们不看阅历，可接受优秀应届毕业生，为你自己以后的人生规划作一技之长！', '【薪资待遇】', '转正后：初级薪资： 无责任底薪5000 +分红+ 奖金 + 节假日福利', '中级薪资：无责任底薪8000+分红 + 奖金 + 节假日福利', '高级薪资：无责任底薪10000 +分红+ 奖金 + 节假日福利', '【联系方式】', '\xa0\xa0公司名称:\xa0广州科曼达数据科技有限公司', '公司地址：广州天河区体育西路111号建和中心6楼A-B', '\xa0\xa0上班时间：周一到周五\xa09:30-12:00\xa013:30-17:30\xa0不加班', '\xa0\xa0联系电话：13060972743', '\xa0\xa0联系人：范小姐', '乘车公交路线（BRT体育中心站，维多利广场旁）', '\xa0\xa0地铁：三号线体育西路E出口往天河大厦方向直走两百米左右,高盛大厦旁']"
Java开发工程师（大数据方向）,上海金指软件技术有限公司,上海-浦东新区,1.5-2.2万/月,07-22,"['上海-浦东新区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['互联网/电子商务,计算机软件']","['主要职责：', '参与金融大数据项目的开发', '岗位要求：', '1、三年或以上java开发经验；', '2、熟练掌握主流开发框架，比如Spring Boot、SSH、SSM，熟悉其底层架构和原理；', '3、熟练掌握Mysql、Oracle的开发，了解数据库性能优化；', '4、有多线程、高并发场景的处理经验； ', '5、有独立钻研精神，能独立解决开发过程中出现的各类问题；', '6、有大数据领域Hbase、Hive、Storm开发经验者优先。', '福利和薪资待遇： ', '一、上海金指软件技术有限公司按国家规定为所有员工缴纳五险一金，实行项目绩效奖金、有节日补贴；', '二、每周提供免费活动场地，组织羽毛球等健身活动，让员工快乐工作，乐享生活；', '三、为员工提供一系列的专业化培训，提升员工技能；', '四、每年春、秋季公司组织全体员工旅游；', '五、优秀员工可持有一定量的公司股票。', '工作地点：上海市浦东新区']"
数据库技术专家（含云数据迁移）,前海人寿保险股份有限公司,深圳-罗湖区,4-6万/月,07-22,"['深圳-罗湖区\xa0\xa0', '\xa0\xa010年以上经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['10000人以上'],"['保险,金融/投资/证券']","['1.\xa0负责企业级数据库的迁移工作、数据迁移方案设计，分布式事务设计及海量数据结构优化等工作；', '2.\xa0负责制定数据库设计及建模规范，提升开发团队数据库设计及建模水平；', '3.\xa0协助部门负责人进行部门管理及发展规划，不断优化管理制度与流程；', '1.\xa0全日制本科及以上学历，5年以上工作经验；', '2.\xa0丰富的基础架构技术经验；', '3.\xa0熟悉主流公有云服务，尤其是数据库服务，具备企业级云数据库迁移经验；', '4.\xa0精通MySQL，ORACLE数据库的运行机制和体系架构，精通SQL语句，有丰富的大型企业数据库设计及建模经验；', '5.\xa0精通数据库产品性能分析和测试，对数据库的优化，存储性能有较深的研究和操作经验；', '6.\xa0熟悉分布式数据库设计和建设方案，海量数据分库分表策略及支撑高并发系统的数据结构设计和维护；', '7.\xa0精通MogonDB、HBase、Redis等NoSQL 的数据存储产品，熟悉不同类型数据库的底层运行原理及优缺点。']"
亚马逊数据分析,宁波豪雅进出口集团有限公司,宁波-鄞州区,0.6-1万/月,07-22,"['宁波-鄞州区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['500-1000人'],['贸易/进出口'],"['岗位职责：\xa0', '1、负责电商数据采集整理，对数据进行深度分析、挖掘和建模（包含市场分析数据，\xa0运营中数据，\xa0售后数据，\xa0策略数据\xa0等）；\xa0', '2、对用户行为数据进行分析和挖掘，建立数据分析体系及各项报表，并撰写分析报告；\xa0', '3、调研亚马逊上新产品、利润及竞争对手分析，分析客户需求，做好产品生命周期管理；\xa0', '4、对业务部各站点销售情况进行统计分析，对市场分布情况、重点商品结构、利润结构进行分析\xa0', '5、独自完成数据提取、报表制作、深入分析等；\xa0', '6、负责公司月度、季度、年度库存数据分析。\xa0', '7、负责竞争对手热销品和新品数据分析，协助业务部经理制定销售策略； ', '任职要求：\xa0', '1、舒适的工作环境：独立大楼，公司每层设有茶水间（提供饮料、咖啡、书吧），方便员工在工作之余可以休闲沟通；', '2、坚实的后勤保障：提供工作餐、公司专用停车场地，交通补贴，班车接送，让您在忙碌而充实的工作之余无后顾之忧；', '3、专业的增值培训：公司为员工提供各种不同层次的内部和外部培训机会，提供出国培训、工作机会；', '4、丰富的文娱生活：举办员工拓展活动、年度旅游（海外旅游）、每月多次互动节日活动、每月生日会等，感受豪雅的HAO+文化；', '5、良好的晋升机制：通过各种方式选拔晋升人才，一年两次晋升机会，完善的晋升制度，助您实现人生梦想；', '6、优厚的福利方案：提供具有竞争力的薪酬，每年平均10%涨薪，节假日发放节日礼金、季度福利金；', '7、人性化工作时间：享受国家法定节假日（如五一、国庆、春节等节日）；', '8、带薪年假：按照国家规定的假期制度，还有人性化的病假福利；', '9、完善的保险政策：所有员工\xa0缴纳社会保险和住房公积金（即五险一金）；', '10、为你的健康保驾护航：公司定期组织体检，比你更爱惜你的身体；', '11、公司提供各类无风险创业机会，公司提供资金、后勤服务体系、风险管控体系，真正实现“员工负责激情四射，公司负责风险担当”。']"
